"Hashtags","Posts","Search Volume (Average)","Search Volume (Jun 2022)","Search Volume (Jul 2022)","Search Volume (Aug 2022)","Search Volume (Sep 2022)","Search Volume (Oct 2022)","Search Volume (Nov 2022)","Search Volume (Dec 2022)","Search Volume (Jan 2023)","Search Volume (Feb 2023)","Search Volume (Mar 2023)","Search Volume (Apr 2023)","Search Volume (May 2023)","Trend","Average CPC (USD)","Competition"
"#alanguageofherown","10","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#alanguageofhealingforapolarizednation","10","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagejp","10","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagejusticelb","10","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#clanguagefreecourse","10","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagekualalumpur","10","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageknowntotheheart","10","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagekem","10","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#slanguagesaturday","10","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageuniversals","10","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageuserstoolkit","10","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageviolation","10","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagevol1","10","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language18","10","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1language1song","10","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#xlanguage_факты","10","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagesoflove","10","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#3languageformula","10","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagexpertsondemand","10","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagexperts","10","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#2languagesbible","10","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#5languagesofloveforchildren","10","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#5languagesofselflove","10","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language5","10","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language880_roya","10","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagequotient","10","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#alanguageforall","9","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#alanguagecalledlove","9","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#alanguagespottersguidetoeurope","9","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#alanguageismeanttobelived","9","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#alanguageofseeds","9","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#flanguageseries","9","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagejusticetraining","9","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagejobsportugal","9","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagekid","9","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagekills","9","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagekwastreets","9","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#slanguageseries","9","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#elanguagestudiozertifikat","9","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#rlanguageassignmenthelp","9","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageunited","9","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagevsdialect","9","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagevisible","9","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#xlanguageteam","9","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language24","9","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#3languagesandcounting","9","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#3languagechallenge","9","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language7","9","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language0","9","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language4learning","9","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#5languagesmix","9","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#7languagescenter","9","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#alanguageforintimacy","8","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagejutu","8","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagejapanesenoriko","8","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagejokesarethebestjokes","8","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#llanguagetraining","8","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#jlanguages","8","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#ilanguages","8","10","10","10","10","30","10","10","10","10","10","10","10","10","0","0","0"
"#clanguagebacis","8","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageksa","8","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#blanguagepodcast","8","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#rlanguagecourse","8","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagevitamin","8","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageviaskype","8","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1languageisnotenough","8","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language6","8","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageyoungman","8","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageyou","8","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language2017","8","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language2023","8","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#3languagesby3","8","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#3languagesinterpretation","8","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagexchangebogota","8","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#4languages1country","8","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#9languages1message","8","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#5languagesofappreciationatwork","8","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagequoteoftheday","8","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagequest_realenglish","8","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagequest_idioms","8","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#7languageway","8","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#7languages_magazine","8","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#7languageclass","8","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#alanguageinitself","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#alanguageweallspeak","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#alanguageforallofus","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#alanguageofkindness","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagejamserbian","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagejesusspoke","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagejurabernois","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagejamindonesian","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagejamicelandic","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#hlanguage","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#hlanguages_fr","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#hlanguages_jp","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#hlanguages_eng","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#klanguagekcci","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#clanguageanddatastructures","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagekulturaandtheintegrationoftechnology","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageknowsnobarriers","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageknowledgeispower","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagekindergartenleicester","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#slanguageremix","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#slanguagecollection","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#slanguageep","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageuage","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language11","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language12anos","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1languageaday","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageyearabroad","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#xlanguagewords","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#3languagesin1","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#3languagesinonesentence","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#3languagespeec_mansab","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#3languagelearning","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagexams","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagexpert_отзывы","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagexpressfrance","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#2languagehousehold","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#4languagespeaker","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#4languagesoflove","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#4languages4asolelove","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language4resilience","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#5languagesspeaker","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#5languageofapology","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#5languagesofloveofchildren","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language99","7","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#alanguageidontspeak","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#alanguageofholes","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#alanguageforthecommons","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagejambore","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagejeenie","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#ilanguagecarnival","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#ilanguageulanguage","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#clanguagefunctions","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagekingdomacademias","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagekazoku","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagekem2017","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagekeys","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagekochi","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagekarachi","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagekyat","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#olanguage","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0","0"
"#vlanguageschool_visuals","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#slanguage1soccer","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#slanguagelessons","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#slanguagetees","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#elanguageinternational","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageusedinwomen","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageuae","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageuralsk","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageyourbodyspeaks","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#xlanguageartsgr5","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#xlanguage_slang","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#3languagesinonepost","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#3languagesdictionarypen","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagexchage","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagexposure","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagexchangetenerife","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagexpert_огэ","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language4liberation","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language43","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#5languagesoflovetest","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#5languages5phrases","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#5languagesoflovesinglesedition","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#5languagesofchildren","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#5languagesong","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#5languagescamp","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#5languagemashups","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language98","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagequeentamil","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagequiz💡","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#8languagesandcounting","6","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#alanguagestudio","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#alanguagetolearn","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#alanguagebarrier","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#alanguageofhisown","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagejerman","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagejamurdu","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagejusticeamc","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagejobsspain","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#ilanguageschool","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagekillers","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagekeepup","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagekikuyu","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagekidsclasses","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagekirov","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#slanguageartists","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#slanguagetranslation","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#slanguagecharacatures","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#elanguagesolution","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#elanguagenest","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#rlanguagecamp404","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagevacationofmbsputra2","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageventures","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language100","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1language1world","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageyoutubers","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#xlanguageclass","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languagespeaker","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#3languagesspoken","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#3language1word","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagexchangemeetup","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#4languagesathome","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language4future","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#5languagesof","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#5languagevisualdictionary","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#5languagesri","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#5languagesfor1year","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language894","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagequalityschool","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagequest_movie","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagequalifications","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagequest_films","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagequest_travelling","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagequirk","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#7languagesbotanisquare","5","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagejusticecurriculum","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagejihad","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagejamafrikaans","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#klanguage2015","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#klanguage2016","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#ñlanguageexperience","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagek","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#blanguageacademy","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#blanguagekid","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#planguages","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0","0"
"#slanguageatl","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#slanguageweek","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#elanguagelearning","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageukbroadstairs","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagezine","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#ulanguage","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0","0"
"#0language","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language10","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language13","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language13years","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language1214","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageyouspeak","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageyourlife","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageyouusematters","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageyouunderstand","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageyeacherinlondon","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#xlanguagesmunel","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language20","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language2018","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language2conspire","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language2019","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languages7days","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#3languages1day","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#3languagesinone","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#3languagesunder3","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#3languages1","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#3languageswithitsfaarida","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagexam✔️📚","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagexchangerio","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagexchangeapp","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagexpert_игры","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#2languages1journey","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#2languages1heart","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#2languagepolicyinkarnataka","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#4languagesinonesentence","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#4languagesspeech","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#4languageschallenge","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#4languagekuthuchallenge","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#4languagesstudy","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language07","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language4l","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language4pros","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language4breakfast","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#5languagesoflove♥️📖","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#5languagesfluent","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#5languagesversion","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#5languagemedley","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#5languagemoviekannad","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#5languageactress","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language95","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagequizmc22","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagequeens","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagequisition","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagequotationsubject","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#8language","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#7languagesandcounting","4","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#alanguageofclay","3","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#alanguagecafé","3","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#llanguagearts","3","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#llanguagespeaking","3","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#llanguageinmersion","3","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#llanguagelovers","3","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#jlanguagestudio","3","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#ilanguage_ye_kerk","3","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#klanguagelearning","3","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#klanguagedanang","3","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#glanguagecenter","3","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagekultmainz","3","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
